Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Guatemala,GTM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.84955752212389,8.84955752212389,8.84955752212389,8.22784810126582,8.22784810126582,8.22784810126582,8.22784810126582,12.0253164556962,12.0253164556962,12.0253164556962,12.0253164556962,13.2911392405063,13.2911392405063,13.2911392405063,13.2911392405063,13.9240506329114,13.9240506329114,12.6582278481013,12.6582278481013,19.375,19.375,19.375
Guinea,GIN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,59.375,59.375,59.375,62.5,62.5,73.75,73.75,73.75
Guinea,GIN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.7719298245614,8.7719298245614,,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,,,,,,,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,22.8070175438596,16.6666666666667,
Guinea-Bissau,GNB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
Guinea-Bissau,GNB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.84313725490196,7.84313725490196,7.84313725490196,,14,14,14,14,10,10,10,10,14,14,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784
Guyana,GUY,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875
Guyana,GUY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.4615384615385,18.4615384615385,20,20,30.7692307692308,30.7692307692308,28.9855072463768,28.9855072463768,30,30,30,31.3432835820896,31.3432835820896,31.3432835820896,31.3432835820896,30.4347826086957,30.4347826086957,31.8840579710145,31.8840579710145,31.8840579710145,35.7142857142857,35.7142857142857
Haiti,HTI,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,61.25,61.25,61.25,61.25,61.25
Haiti,HTI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,3.6144578313253,3.6144578313253,3.6144578313253,3.6144578313253,3.6144578313253,2.04081632653061,4.08163265306122,4.08163265306122,4.08163265306122,11.1111111111111,4.21052631578947,4.21052631578947,4.21052631578947,4.21052631578947,4.21052631578947,0,2.54237288135593,2.54237288135593,2.54237288135593,,
Honduras,HND,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,66.875,66.875,66.875,66.875,66.875,75,75,75,75,75,75,75,75,75
Honduras,HND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.375,9.375,5.46875,5.46875,5.46875,23.4375,23.4375,23.4375,23.4375,17.96875,17.96875,19.53125,19.53125,,25.78125,25.78125,25.78125,,21.09375,21.09375,21.09375,27.34375
"Hong Kong SAR, China",HKG,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,86.875,89.375,89.375,89.375,89.375,89.375,89.375,91.875
"Hong Kong SAR, China",HKG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375,69.375,69.375,69.375,75.625,75.625,81.875,81.875,81.875,91.25,93.75,93.75,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875
Hungary,HUN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.29015544041451,8.29015544041451,9.06735751295337,9.84455958549223,9.09090909090909,9.09090909090909,10.3626943005181,11.139896373057,11.139896373057,11.139896373057,9.06735751295337,8.80829015544041,8.80829015544041,8.80829015544041,10.0502512562814,10.1010101010101,10.1010101010101,10.0502512562814,12.5628140703518,12.5628140703518,12.0603015075377,13.0653266331658
Iceland,ISL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,96.875,96.875,96.875,96.875,100,100,100,100,100,100
Iceland,ISL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,34.9206349206349,34.9206349206349,34.9206349206349,30.1587301587302,30.1587301587302,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,42.8571428571429,42.8571428571429,39.6825396825397,39.6825396825397,39.6825396825397,39.6825396825397,41.2698412698413,47.6190476190476,38.0952380952381,38.0952380952381,38.0952380952381,38.0952380952381,47.6190476190476
"Iran, Islamic Rep.",IRN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,28.75,28.75,28.75,28.75,28.75,28.75,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25
"Iran, Islamic Rep.",IRN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.44827586206897,3.44827586206897,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,4.13793103448276,2.7972027972028,2.75862068965517,2.75862068965517,2.75862068965517,3.10344827586207,3.10344827586207,3.10344827586207,3.10344827586207,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.59440559440559,5.59440559440559
Iraq,IRQ,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,33.125,45,45,45,45,45,45
Iraq,IRQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.6,7.6,7.6,,,,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.2307692307692,25.2307692307692,25.2307692307692,25.2307692307692,25.3048780487805,26.5243902439024,26.5243902439024,25.3048780487805,25.2279635258359,25.2279635258359,26.4437689969605,28.8753799392097
Ireland,IRL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,97.5,97.5,97.5,100,100
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.0481927710843,12.0481927710843,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.2530120481928,13.9393939393939,13.9393939393939,15.0602409638554,15.0602409638554,15.6626506024096,15.6626506024096,16.2650602409639,22.1518987341772,22.1518987341772,22.1518987341772,22.1518987341772,22.5,22.5
Isle of Man,IMN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,78.125,78.125,78.125,78.125,75,75,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,80.625,80.625,80.625,80.625,80.625,80.625,80.625,80.625
Israel,ISR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.5,13.3333333333333,14.1666666666667,15,15,15,14.1666666666667,14.1666666666667,14.1666666666667,18.3333333333333,19.1666666666667,20,20,22.5,22.5,26.6666666666667,26.6666666666667,27.5,27.5,23.3333333333333,27.5,28.3333333333333
Jamaica,JAM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,59.375,59.375,59.375,59.375,59.375,59.375,61.875,61.875,61.875,61.875,61.875,61.875,61.875,61.875,61.875,68.125,68.125,68.125,68.125,68.125,68.125,68.125
Jamaica,JAM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,13.3333333333333,,11.6666666666667,11.6666666666667,11.6666666666667,11.6666666666667,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,28.5714285714286,28.5714285714286
Jordan,JOR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,28.75,28.75,31.875,31.875,31.875,31.875,31.875,31.875,31.875,31.875,31.875,40.625,46.875,46.875
Jordan,JOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,1.25,1.25,5.45454545454545,5.45454545454545,5.45454545454545,5.45454545454545,6.36363636363636,6.36363636363636,6.36363636363636,10.8333333333333,10.8333333333333,10.8333333333333,12.1621621621622,12,12,15.3846153846154,15.3846153846154,15.3846153846154,15.3846153846154,11.5384615384615,11.5384615384615
Kazakhstan,KAZ,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375,64.375,64.375,64.375,64.375,64.375,64.375,67.5,70,70,72.5,72.5,72.5,72.5,72.5,72.5,69.375,69.375,69.375,69.375,69.375,69.375
Kazakhstan,KAZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,10.3896103896104,15.8878504672897,15.8878504672897,17.7570093457944,17.7570093457944,17.7570093457944,24.2990654205607,24.2990654205607,25.2173913043478,26.1682242990654,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178
Kenya,KEN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,51.875,51.875,51.875,51.875,51.875,51.875,51.875,58.125,75.625,75.625,75.625,75.625,75.625,75.625,78.125,78.125,80.625,80.625,80.625,80.625,80.625,80.625
Kenya,KEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.57142857142857,3.57142857142857,3.57142857142857,7.14285714285714,7.14285714285714,7.14285714285714,7.30593607305936,7.2463768115942,9.82142857142857,9.82142857142857,9.82142857142857,9.82142857142857,9.82142857142857,18.5714285714286,19.1428571428571,19.7142857142857,19.7142857142857,21.7765042979943,21.7765042979943,21.7765042979943,21.7765042979943,21.6138328530259
Kiribati,KIR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,58.75,58.75,58.75,58.75,58.75,58.75,58.75,61.25,76.25,76.25,76.25,76.25,76.25,76.25
Kiribati,KIR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.8780487804878,4.76190476190476,4.76190476190476,,4.76190476190476,4.76190476190476,7.14285714285714,4.34782608695652,4.34782608695652,4.34782608695652,4.34782608695652,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,6.52173913043478,6.52173913043478,6.52173913043478,6.52173913043478,8.88888888888889,6.66666666666667
"Korea, Dem. People's Rep.",PRK,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.0873362445415,20.0873362445415,20.0873362445415,,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,17.6128093158661,17.6128093158661,17.6128093158661
Kosovo,XKX,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70.625,70.625,78.125,80.625,83.75,86.875,86.875,86.875,86.875,86.875,86.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875
Kosovo,XKX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,26.25,28.75,35
Kuwait,KWT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,1.53846153846154,1.53846153846154,1.53846153846154,3.07692307692308,7.69230769230769,7.69230769230769,7.69230769230769,6.15384615384615,6.15384615384615,1.53846153846154,1.53846153846154,2,3.07692307692308,3.07692307692308,4.61538461538462,6.34920634920635,1.53846153846154
Kyrgyz Republic,KGZ,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,61.25,61.25,61.25,70,70,76.25,76.25,73.75,73.75,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875,76.875
Kyrgyz Republic,KGZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.32558139534884,10,10,10,10,0,0,25.5555555555556,25.5555555555556,25.5555555555556,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,16.5217391304348,20.4545454545455
Lao PDR,LAO,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,68.125,68.125,68.125,68.125,68.125,70.625,73.75,83.125,83.125,83.125,83.125,83.125,83.125,83.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125
Lao PDR,LAO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.2121212121212,21.2121212121212,22.9357798165138,22.9357798165138,22.9357798165138,22.9357798165138,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25,25,25,25,25,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,21.9512195121951
Latvia,LVA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,67.5,67.5,83.125,88.125,94.375,94.375,94.375,94.375,97.5,97.5,97.5,97.5,97.5,97.5,100,100,100,100,100,100,100,100
Latvia,LVA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17,17,18,21,21,21,19,20,20,22,20,23,23,23,18,18,18,16,31,30,30,29
Lebanon,LBN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,52.5,52.5,52.5,52.5,52.5,52.5,58.75
Lebanon,LBN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.34375,2.34375,2.34375,2.34375,2.34375,4.6875,4.6875,4.6875,4.6875,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,4.6875,4.6875,4.6875,4.6875
Lesotho,LSO,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,43.125,43.125,43.125,43.125,43.125,52.5,70.625,75.625,75.625,75.625,75.625,78.125,78.125,78.125,78.125,78.125,78.125,78.125,78.125,78.125,78.125,78.125
Lesotho,LSO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.79746835443038,3.79746835443038,,11.6666666666667,11.6666666666667,11.6666666666667,11.6666666666667,23.5294117647059,25,24.1666666666667,24.1666666666667,24.1666666666667,26.6666666666667,26.6666666666667,26.6666666666667,25,25,22.1311475409836,22.1311475409836,23.3333333333333,23.3333333333333,23.3333333333333
Liberia,LBR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,78.75,78.75,81.25,81.25,81.25,81.25
Liberia,LBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.8125,7.8125,7.8125,7.8125,5.26315789473684,12.5,12.5,12.5,12.5,12.5,12.5,9.58904109589041,10.958904109589,10.958904109589,10.958904109589,10.958904109589,10.958904109589,9.85915492957746,12.3287671232877,12.3287671232877,12.3287671232877,10.958904109589
Libya,LBY,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,38.75,50,50,50,50,50,50,50,50,50,50,50,50
Libya,LBY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,4.73684210526316,7.69230769230769,7.69230769230769,7.69230769230769,7.69230769230769,7.69230769230769,,16.5,16.5,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106
Liechtenstein,LIE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4,12,12,12,12,24,24,24,24,24,24,24,24,20,20,20,20,12,12,12,12,28
Lithuania,LTU,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,73.75,79.375,79.375,91.875,88.75,88.75,88.75,91.25,91.25,91.25,91.25,91.25,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75
Lithuania,LTU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.6382978723404,10.6382978723404,10.6382978723404,10.6382978723404,21.9858156028369,21.9858156028369,24.822695035461,22.6950354609929,17.7304964539007,19.1489361702128,19.1489361702128,19.1489361702128,24.4604316546763,24.113475177305,24.113475177305,23.4042553191489,21.2765957446809,21.2765957446809,21.2765957446809,21.2765957446809,26.9503546099291,27.6595744680851
Luxembourg,LUX,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,83.125,86.25,86.25,86.25,88.75,88.75,88.75,91.875,95,95,95,97.5,97.5,97.5,97.5,100,100,100,100,100,100,100
Luxembourg,LUX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,20,20,25,21.6666666666667,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,20,25,30,35
"Macao SAR, China",MAC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625,51.875,51.875,51.875,51.875,58.125,58.125,58.125,63.125,63.125,63.125,63.125,63.125,63.125,69.375,69.375,69.375,69.375,69.375,69.375,71.875,71.875
Madagascar,MDG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8,8,,3.75,6.875,6.875,6.875,7.8740157480315,7.8740157480315,,12.5,12.5,17.4863387978142,17.4863387978142,20.5298013245033,20.5298013245033,20.5298013245033,19.205298013245,19.205298013245,15.8940397350993,17.8807947019868,17.8807947019868
Malawi,MWI,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,56.875,56.875,56.875,56.875,56.875,60,60,62.5,62.5,62.5,62.5,62.5,68.75,75,75,77.5,77.5,77.5,77.5,77.5,77.5,77.5
Malawi,MWI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.32642487046632,9.32642487046632,9.32642487046632,9.32642487046632,13.9896373056995,13.6125654450262,13.6125654450262,12.9533678756477,12.9533678756477,20.8333333333333,20.8333333333333,22.279792746114,22.279792746114,22.279792746114,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,22.9166666666667,22.9166666666667,22.9166666666667
Malaysia,MYS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,50,50,50,50,50,50,50,50,50,50
Malaysia,MYS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.3626943005181,10.3626943005181,10.3626943005181,10.4712041884817,9.1324200913242,9.1324200913242,9.1324200913242,10.0456621004566,10.8108108108108,9.90990990990991,9.90990990990991,10.4072398190045,10.4072398190045,10.3603603603604,10.3603603603604,10.3603603603604,10.3603603603604,10.3603603603604,13.9013452914798,14.4144144144144,14.8648648648649,14.8648648648649
Maldives,MDV,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,44.375,44.375,44.375,44.375,44.375,44.375,44.375,44.375,53.125,61.875,61.875,61.875,64.375,64.375,64.375,70.625,70.625,73.75,73.75,73.75,73.75,73.75
Maldives,MDV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6,6,6,6,6,12,12,12,12,6.49350649350649,6.49350649350649,6.49350649350649,6.49350649350649,6.49350649350649,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,4.59770114942529,4.59770114942529,4.59770114942529
Mali,MLI,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,54.375,54.375,54.375,54.375,54.375,54.375,60.625,60.625,60.625,60.625
Mali,MLI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.2448979591837,12.2448979591837,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,10.2040816326531,,9.52380952380952,8.84353741496599,8.84353741496599,8.84353741496599,8.84353741496599,9.52380952380952,27.891156462585,27.2727272727273
Malta,MLT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,60,60,63.125,66.25,72.5,72.5,75,75,77.5,77.5,77.5,77.5,82.5,82.5,88.75,88.75,88.75,88.75,88.75,88.75,88.75,88.75
Malta,MLT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.23076923076923,9.23076923076923,9.23076923076923,7.69230769230769,9.23076923076923,9.23076923076923,9.23076923076923,9.23076923076923,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,14.2857142857143,14.2857142857143,12.8571428571429,12.8571428571429,11.9402985074627,11.9402985074627,14.9253731343284,13.4328358208955,13.4328358208955
Marshall Islands,MHL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,65.625,65.625
Marshall Islands,MHL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,6.06060606060606,6.06060606060606,6.06060606060606
Mauritania,MRT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,38.75,38.75,38.75,38.75,38.75,41.875,41.875,41.875,41.875,41.875,41.875,41.875,41.875,41.875,41.875,48.125,48.125,48.125,48.125,48.125,48.125,48.125
Mauritania,MRT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.79746835443038,,,3.7037037037037,3.7037037037037,,17.8947368421053,22.1052631578947,22.1052631578947,22.1052631578947,22.1052631578947,22.1052631578947,22.1052631578947,,25.1700680272109,25.1700680272109,25.1700680272109,25.1700680272109,20.2614379084967,20.2614379084967,20.2614379084967,20.2614379084967
Mauritius,MUS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375,69.375,69.375,69.375,69.375,69.375,69.375,69.375,69.375,83.75,83.75,83.75,83.75,86.875,86.875,86.875,89.375,89.375,89.375,89.375,89.375,89.375
Mauritius,MUS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,5.71428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,18.8405797101449,18.8405797101449,18.8405797101449,18.8405797101449,18.8405797101449,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,20,20,20
"Micronesia, Fed. Sts.",FSM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,61.25,61.25,61.25,61.25
"Micronesia, Fed. Sts.",FSM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714
Moldova,MDA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,66.875,66.875,66.875,70,70,70,76.25,76.25,78.75,78.75,78.75,81.875,81.875,81.875,81.875,81.875,81.875,84.375,87.5,87.5,87.5,87.5
Moldova,MDA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.92079207920792,12.8712871287129,12.8712871287129,12.8712871287129,15.8415841584158,21.7821782178218,21.7821782178218,21.7821782178218,21.7821782178218,23.7623762376238,18.8118811881188,19.8019801980198,19.8019801980198,19.8019801980198,17.8217821782178,21.7821782178218,21.7821782178218,22.7722772277228,22.7722772277228,25.7425742574257,24.7524752475248,39.6039603960396
Monaco,MCO,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.2222222222222,22.2222222222222,22.2222222222222,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,25,26.0869565217391,26.0869565217391,19.047619047619,19.047619047619,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333
Mongolia,MNG,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,70.625,70.625,80,80,80,80,80,80,82.5,85,85,85,85
Mongolia,MNG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,6.75675675675676,6.66666666666667,6.57894736842105,6.57894736842105,4.16666666666667,3.94736842105263,3.94736842105263,3.94736842105263,14.8648648648649,14.8648648648649,14.8648648648649,14.4736842105263,17.1052631578947,17.1052631578947,17.1052631578947,17.3333333333333,17.3333333333333,17.1052631578947
Montenegro,MNE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,61.25,61.25,61.25,64.375,67.5,67.5,67.5,67.5,70.625,70.625,70.625,73.125,75.625,78.75,78.75,78.75,78.75,78.75,78.75,78.75,85,85
Montenegro,MNE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,8.64197530864197,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,12.3456790123457,17.2839506172839,16.0493827160494,17.2839506172839,17.2839506172839,23.4567901234568,23.4567901234568,23.4567901234568,28.3950617283951,22.2222222222222,24.6913580246914
